full_text,status
"@SeputarTetangga 1. Cek perda daerah kamu apa ada diatur sial ketertiban umum 2. Kalau iya bisa lapor Satpol PP 3. Lapor Dinsos Kab/kota dan Provinsi 4. Lapor via sp4n lapor https://t.co/AhbSDZjt1o  Note: ngga ada jaminan bisa langsung dieksekusi, tp bisa jd salah satu ikhtiar",Netral
"Terimakasih, laporan saya telah sampai pada lembaga OJK. Saya tunggu tindakan lanjutnya pak. Semoga sukses selalu",Positif
"Februari 2024, Ada 89 Pengaduan Masuk ke SP4N LAPOR https://t.co/CmN7pKXpOg",Netral
Laporkan jika ada oknum yg mengatasnamakan pegawai BBPOM di Jakarta melalui saluran pengaduan kami KABISAT (Kepala Balai Siap Tanggapi Aduan): Telp/SMS/WA 08111454453   SP4N Lapor https://t.co/xLtxpq2riR atau Pengaduan pada JakDigital: https://t.co/hxD3JW4XKc menu saran/pengaduan,Netral
"Sampaikan, Aspirasi dan Pengaduan Handai Tolan melalui SP4N-LAPOR! (Sistem Pengaduan Pelayanan Publik Nasional - Layanan Aspirasi dan Pengaduan Online Rakyat)  Ayo LAPOR!, Untuk Pelayanan Publik Yang Lebih Baik   #SP4NLAPOR",Positif
Saya kecewa karena laporan saya tidak ditindaklanjuti.,Negatif
Untuk merespon cepat pelaporan dan aduan masyarakt melalui aplikasi Layanan Aspirasi dan Pengaduan Pelayanan Publik Online Rakyat (SP4N ?LAPOR). https://t.co/LHCZsrOwI1,Netral
"Halo wargi Bandung...  kanal pengaduan Lapor dapat diakses melalui website https://t.co/1lBIqPm66s, SMS 1708, Twitter @lapor1708 serta aplikasi SP4N LAPOR! (Android dan iOS).  Ayo sampaikan aspirasi dan pengaduan wargi untuk pelayanan publik yang lebih baik!?? https://t.co/WmWt8NfbzT",Netral
tentang Administrasi Kependudukan  Apabila masyarakat melihat dan ingin melaporkan hal tersebut dapat menghubungi kami melalui WhatsApp layanan informasi dan pengaduan di nomor 0857-1546-9024 atau melalui SP4N LAPOR DI https://t.co/OIRv1QnQle,Netral
"Aplikasi yang bagus, semoga semua masalah bisa sampai kepada yang berwenang agar bisa ditindaklanjuti dengan sebaik-baiknya dan terselesaikan dengan baik.",Positif
"?ami berkomitmen untuk menindaklanjuti aduan masyarakat maksimal 2x24 jam. Tujuannya agar masyarakat tidak menunggu lama untuk mendapatkan jawaban dari kita sebagai penyedia pelayanan publik,?ujarnya.  #RapatPenilaian #RakorPenilaian #SP4NLAPOR #LAPORKabTangerang https://t.co/9UENFDZuEX",Netral
"Plt. Kepala Dinas Komunikasi dan Informatika (Diskominfo) Kab.Tangerang, Soma Atmaja mengatakan, hasil rakor penilaian SP4N-LAPOR! bersama perangkat daerah lingkup Pemerintah Kabupaten Tangerang menunjukkan bahwa pihaknya memperhatikan efektivitas pelayanan pengaduan publik. https://t.co/jacO3jIEWc",Netral
Bimtek LaporGub &amp  SP4N-LAPOR!  Keg. ini diselenggarakan @kominfo_jtg  bertujuan utk memberikan pemahaman yg lebih mendalam kpd peserta mengenai pentingnya pengelolaan pengaduan publik dgn efektif &amp  efisien guna meningkatkan kepuasan masyarakat thdp layanan publik. @PjNanaSudjana https://t.co/zsQ4BBeO7J,Netral
Aplikasi yg penting bagi warga indonesia,Positif
"Kepala Perwakilan Ombudsman RI Jawa Tengah, Siti Farida hadir dalam kegiatan Bimbingan Teknis Lapor Gub dan SP4N-LAPOR! yang diselenggarakan Dinas Komunikasi dan Informatika Provinsi Jawa Tengah pada Selasa, 27/2/2024.   #OmbudsmanRI #OmbudsmanJateng #AwasiTegurLaporkan https://t.co/7RrQBCBQoK",Netral
Fitur upload bukti sering gagal.,Negatif
"Nah Abang Mpok bisa nih laporkan efek samping tersebut melalui kanal-kanal yang akan disampaikan, maka dari itu yuk kita cek ARIPIN kali ini mengenai efek samping kosmetik.   #BPOMRI #BBPOMJAKARTA #ESKOSBPOM #Kosmetik #SP4NLAPOR #ARIPIN #ARIPINSERI154 https://t.co/uyxvB7Q9NL",Netral
"Cepat, Tepat, Terselesaikan. Keren sangat membantu dalam menyampaikan keluhan",Positif
"Sebagai konsumen cerdas, Abang Mpok bisa mengadukan secara langsung melalui kanal SP4N LAPOR! jika menemukan produk kosmetik yang tidak memiliki izin edar atau dicurigai lainnya. https://t.co/Urj8Pj0vkq",Netral
@akunsambat_id Bimtek SP4NLAPOR tho si adek,Netral
Aplikasinya berat dan sering loading terlalu lama.,Negatif
"Bimbingan Teknis Aplikasi Laporgub dan SP4N Lapor! oleh Diskominfo Provinsi Jawa Tengah bertempat di Grand Artos Hotel &amp  Convention Magelang, Selasa (27 Februari 2024). https://t.co/APB7ZUorN1",Netral
Hai TemanKom!   Selamat Hari Senin TemanKom!  Berikut Data Jumlah Pengaduan Masyarakat Kota Bogor yang masuk melalui SIBADRA dan SP4N LAPOR periode 19 Februari 2024 - 25 Februari 2024 https://t.co/OCS38g3LNB,Netral
"@ErnasGunaw10511 Salam pak Ernas, apabila memiliki keluhan atau aduan silakan sampaikan melalui command center Kemensos di nomor telepon 171 atau sp4n lapor pada situs https://t.co/fmXmzXgfn5",Netral
"@Kebanyakandinar @pamujski @ASN_TELADAN @PNS_Ababil Itu SP4N Lapor bukan jawaban? Itu juga dikasih bener-bener ulti. Ada laporan kesitu, kepegawaian kebakaran jenggot.   Makanya pada diem. Mengheningkan cipta bagi yg dilaporkan ke situ ahahaha.",Negatif
"@pamujski @PNS_Ababil lapor langsung di SP4N Lapor kak biar nanti diproses, kebanyakan pegawai kecamatan non-asn krn efek minus growth jd pegawai asnnya kurang sedangkan mereka sudah pegang tupoksi masing2.",Positif
"SP4N-Lapor adalah layanan Pengaduan semua aspirasi Masyarakat secara Nasional  Jika Anda memiliki Keluhan, Laporan tentang Pelayanan yang diberikan di BNN Kota Banjarbaru dapat mengakses SP4N-Lapor! https://t.co/gyFCiuFhDx",Netral
@noviyanto_dian @redhothers @merapi_uncover 2/2  Sdr jg dpt menyampaikan https://t.co/ViaO2tlMMy / aplikasi SP4N Lapor! yg dpt di download di Play Store dan App Store.        Maturnuwun atas partisipasi panjenengan untuk membantu mewujudkan Kabupaten Sleman yg lebih baik #LaporSleman ??,Positif
"Kabid PIP Amrullah, SSTP, https://t.co/OCATCgXM0R didampingi Kasi Pelayanan Media Informasi Publik Azim Baidillah, S.H., M.H. mewakili Kadis Kominfo Sumsel menjadi Narasumber Kegiatan Bimbingan Teknis SP4N LAPOR betempat di Guest House Bupati Pali, Selasa, (20/2/2024). https://t.co/3loPtgxFTO",Netral
Saya merasa laporan saya tidak dianggap penting.,Negatif
Hai TemanKom!   Selamat Hari Senin TemanKom!  Berikut Data Jumlah Pengaduan Masyarakat Kota Bogor yang masuk melalui SIBADRA dan SP4N LAPOR periode 12 Februari 2024 - 18 Februari 2024 https://t.co/CXBxb1fUfX,Netral
Saatnya menjadi agent of change dengan berkontribusi melalui E-Lapor DIY. ????  Kanal E-Lapor DIY ?? https://t.co/VyxyzLn7Ap atau di SP4N-Lapor! (https://t.co/4rZx1uZt3d) ? Aplikasi Jogja Istimewa  #ELaporDIY #AduanJogja #JogjaIstimewa #KominfoDIY #LaporJogja,Positif
"@Mierebus_nih Salam, untuk menyampaikan aduan dapat disampaikan melalui SP4n Lapor melalui situs https://t.co/fmXmzXgfn5   terimakasih",Netral
Terima kasih yang telah mempercayai kami dan turut andil dalam perbaikan pelayanan kami melalui SP4N-LAPOR! Kami akan terus berupaya berbenah dan meningkatkan pelayanan yang lebih baik lagi.  Ayo LAPOR! untuk pelayanan publik yang lebih baik!  #SP4NLAPOR,Positif
Laporan saya tidak verifikasi padahal udh lama melapor min,Negatif
"Halo Handai Tolan!  Setelah proses maintenance berkala dan migrasi server pada tanggal 07 Februari 2023 pukul 14.30 WIB s.d 11 Februari 2023 pukul 23.59 WIB, SP4N-LAPOR! baik melalui aplikasi mobile maupun laman web https://t.co/RnO4VBy8BG sudah dapat diakses kembali. https://t.co/yE4IKqrGgr",Netral
Hai TemanKom!   Selamat Hari Senin TemanKom!  Berikut Data Jumlah Pengaduan Masyarakat Kota Bogor yang masuk melalui SIBADRA dan SP4N LAPOR periode 05 Februari 2024 - 11 Februari 2024 https://t.co/rQbCQ37xaL,Netral
"Kami kesuliatan membuat laporan  pengaduan karena laporan kami tidak diverifikasi lebih dari 8 hari padahal dipanduan maksimal 3 hari, apakah ada yang menghalangi?",Negatif
"hasilnya? pengelolaan SP4N Lapor Pemkab Karanganyar bisa top 3 se-Jawa Tengah. bangga? YA BANGGA DOONG. Seorang honorer bisa bawa ke top 3 lho, tepatnya d peringkat kedua setelah Kab Demak.",Positif
Halo Handai Tolan!  Kami mendapatkan konfirmasi dari Kementerian Pendayagunaan Aparatur Negara dan Reformasi Birokrasi (Kemenpan-RB) RI bahwa kanal  SP4N-LAPOR! baik melalui aplikasi mobile maupun laman web https://t.co/RnO4VBy8BG untuk sementara tidak dapat diakses. https://t.co/i7db1nD0EF,Netral
"@0jenry1 Eh bener juga, sayangnya Inspektorat ah gitu ah. Ngelaporin via SP4N Lapor, malah anonim yang gk ada. Kecuali.. Kecuali anu kayaknya PPK bukan kepala Daerah ... Dan Sekda dipilih oleh Pemda diatasnya/Pusat.",Negatif
"Urusin noh aduan masyarakat soal bansos pangan beras 10 kg, bikin akun SP4N-LAPOR dong!!!!!! Masa kantor gw mulu yang kena aduan soal program lo!!!!! @badanpangan",Negatif
2024 Pemkab Gowa Kembali Tingkatkan Kapasitas Tim Pengelola SP4N-LAPOR!  https://t.co/lximnuhCtO,Netral
Sangat tidak bermutu dan tidak layak untuk app laporan!!!,Negatif
"@kempanrb Laporan pada SP4N lapor, https://t.co/7BSW5oSuAX,  yang ditujukan kepada Kementerian PAN RB, terutama Kedeputian SDM Aparatur, sudah berminggu-minggu tidak diproses. @kempanrb",Negatif
"Selamat siang sedulur, tak terasa Bulan Januari telah terlewatkan. Yuk bisa disimak perjalanan laporan pengaduan yang masuk di Bulan Januari melalui kanal Sapa Mbak Ita maupun SP4N-LAPOR dalam tautan berikut iya https://t.co/h383TbIu1c",Netral
"Ini itikad yang baik. Dengan diakomodasi ke dalam SP4N-LAPOR!, harapannya daerah juga ga keluar duit buat maintanance aplikasi kayak gini. Selain itu juga harapannya ada data terpadu terkait pelayanan publik se-Indonesia. Cuman ya SP4N-LAPOR! masih belum siap ??.",Negatif
"#Slemanis, terimakasih banyak atas atensi dan kepercayaan yang diberikan dalam memanfaatkan sistem aduan ?APOR! SLEMAN?dan SP4N-LAPOR!"", sebagai kanal utama untuk menyampaikan laporan aduan, saran serta masukan perbaikan pelayanan publik yang ada di Kabupaten Sleman. https://t.co/O8ANHIixVW""",Positif
"Sobat Jatim, berikut ini adalah rekapitulasi SP4N-Lapor! Pemerintah Provinsi Jawa Timur bulan Januari 2024. @KhofifahIP @EmilDardak https://t.co/7McOzBKN4i",Netral
Pelayanan lewat aplikasi ini sangat lambat.,Negatif
"#Slemanis, sepanjang tahun 2023, Pemerintah Kabupaten Sleman telah menerima sebanyak 1689 aduan melalui pelayanan pengaduan LAPOR SLEMAN dan SP4N-Lapor! Dari jumlah tersebut, sebanyak 95,91% aduan telah ditindaklanjuti atau terselesaikan. https://t.co/8gDefqGm0r",Netral
"@merapi_uncover @cryoncat Slemanis, Jj Palagan berstatus Jl Provinsi. Laporan telah kami teruskan ke Dinas PUP ESDM Prov DIY agar segera ditindaklanjuti.      Sdr jg dpt menyampaikan https://t.co/ViaO2tlMMy / aplikasi SP4N Lapor! yg dpt di download di Play Store dan App Store. Maturnuwun ??",Netral
"@BintangRm12 @agusetia_ @IniSleman Slemanis, Jj Palagan dan Kaliurang berstatus Jl Provinsi. Laporan kami teruskan ke Dinas PUP ESDM Prov DIY agar segera ditindaklanjuti.    Sdr jg dpt menyampaikan https://t.co/ViaO2tlMMy / aplikasi SP4N Lapor! yg dpt di download di Play Store dan App Store.    maturnuwun ??",Netral
"Selain itu, bisa juga loh melakukan pengaduan melalui aplikasi SP4N LAPOR! atau dapat melalui https://t.co/UronLD4ba6  Simak langsung aje ye selengkapnya di info Aripin hari ini! Swipe ya...  #BBPOMJAKARTA #BPOMRI #ARIPIN #ARIPINSERI150 #PelayananPublik #ULPK #SP4NLAPOR",Positif
@aksatriou_ @merapi_uncover 2/2  Laporan Sdr akan kami teruskan ke @BPTDkelasIIIDIY agar segera ditindaklanjuti.         Sdr jg dpt menyampaikan laporan melalui https://t.co/ViaO2tlMMy / aplikasi SP4N Lapor! yg dpt di download di Play Store dan App Store.    Demikian terima kasih #laporsleman??,Netral
#BundaS4POR #SP4NLAPOR #PelayananPublik #LaporanMingguan #TangerangBerbenah #TangerangSemakinGemilang,Netral
"Sampaikan, Aspirasi dan Pengaduan Handai Tolan melalui SP4N-LAPOR! (Sistem Pengaduan Pelayanan Publik Nasional - Layanan Aspirasi dan Pengaduan Online Rakyat)",Netral
Saya kirim bukti lengkap tapi tetap tidak ada tindakan.,Negatif
@pandusk_ 2/2  Laporan Sdr akan kami teruskan ke @BPTDkelasIIIDIY agar segera ditindaklanjuti.         Sdr jg dpt menyampaikan laporan melalui https://t.co/ViaO2tlMMy / aplikasi SP4N Lapor! yg dpt di download di Play Store dan App Store.    Demikian terima kasih #laporsleman??,Netral
@annasrhmadd @merapi_uncover 3/3   Laporan Sdr akan kami teruskan ke @BPTDkelasIIIDIY agar segera ditindaklanjuti.       Sdr jg dpt menyampaikan laporan melalui https://t.co/ViaO2tlMMy / aplikasi SP4N Lapor! yg dpt di download di Play Store dan App Store.  Demikian terima kasih #laporsleman??,Netral
SP4N?ayanan Aspirasi dan Pengaduan Online Rakyat (LAPOR) di setiap Organisasi Perangkat Daerah (OPD) untuk lebih responsif terhadap keluhan masyarakat.  #sp4nlapor  https://t.co/4bkuiZXzU4,Netral
"Aplikasi tidak berjalan baik, untuk apa buat aplikasinya kalau ngk bisa beroperasional setiap mau upload bukti lansung eror",Negatif
"Selamat siang, saya warga RT 06 Pejaten barat pasar Minggu Jakarta Selatan, lapor mengenai kartu ATM BNI lansia sudah dari 2021 saya terima kartu nya tapi sampai sekarang belum ada uangnya,mohon infonya trims Salam",Negatif
"Penjabat (Pj) Bupati Buleleng, Ketut Lihadnyana, mendorong sosialisasi penggunaan Sistem Pengelolaan Pengaduan Pelayanan Publik Nasional, Layanan Aspirasi, dan Pengaduan Online Rakyat (SP4N LAPOR). #SP4NLAPOR #pjbupatibuleleng #lihadnyana #pelayananpublik https://t.co/XtAQioC3Mq",Positif
"@indri_kristina Halo kak, terima kasih telah menghubungi X Pemkab Tangerang.  Berkaitan dengan hal tersebut, kaka dapat menyampaikan laporan kaka melalui kanal SP4N-LAPOR! di website https://t.co/VBP6IxD7Z5 agar laporan kaka dapat segera ditindaklanjuti yaa kak??  -TehMin NS",Netral
Saya harus mengulang laporan beberapa kali karena error.,Negatif
"Dalam kunjungan ini, Diskominfo Kota Tasikmalaya berinteraksi langsung dengan pihak Diskominfo Kota Bogor untuk membahas seputar informasi komunikasi publik seperti pengembangan aplikasi Sibadra, Sp4nlapor, PPID, dan kendala call center 112. https://t.co/nyZ42eFrOg",Netral
Penguatan kolaborasi ini terjalin melalui bimbingan teknis dan konsolidasi tim pengelola SP4N LAPOR! yang berlangsung di Hotel Santika mulai 25-26 Jan 2024.  'Dinas Kominfo Makassar-Kemenpan RB-Kemendagri-USAID ERAT Bimtek Perkuat SP4N-LAPOR!' selengkapnya?ttps://t.co/7OALHfMZHn,Netral
"@tkgit1 @humas_jogja Slemanis, Jl Palagan berstatus Jl Provinsi kewenangan Pemerintah Provinsi DIY.     Laporan kami teruskan ke Dinas PUP ESDM Prov DIY.    Sdr jg dpt menyampaikan laporan melalui https://t.co/ViaO2tlMMy / aplikasi SP4N Lapor! yg dpt di download di Play Store dan App Store. ??",Netral
"@ilham_hzrd20 Next kalau jadi presiden bisa kalo web web pemerintah di upgrade lagi, atau app SP4N Lapor naik kelas lagi hehhee",Positif
"Yuk, jangan ragu melapor permasalahan yang kamu temukan, ya.  Laporan kamu bisa bantu Sleman lebih baik, aman, dan menjadi rumah bersama yang nyaman.  @kabarsleman  @slemantv  #LaporSleman #sp4nlapor",Netral
Hai TemanKom!  Berikut Data Jumlah Pengaduan Masyarakat Kota Bogor yang masuk melalui SIBADRA dan SP4N LAPOR periode 15 Januari 2024 - 21 Januari 2024 https://t.co/HAfZ7zPQfh,Netral
"@AmpyangAmbyar Slemanis, Jalan Godean berstatus Jalan Provinsi. Laporan akan kami teruskan ke Dinas PUP ESDM Provinsi DIY.  Sdr jg dpt menyampaikan laporan melalui https://t.co/ViaO2tlMMy / aplikasi SP4N Lapor! yg dpt di download di Play Store dan App Store.    Demikian maturnuwun ??",Netral
"@maximerah @IniSleman Slemanis, laporan akan kami teruskan ke Dinas PUP ESDM Provinsi DIY.  Sdr jg dpt menyampaikan laporan melalui https://t.co/ViaO2tlMMy / aplikasi SP4N Lapor! yg dpt di download di Play Store dan App Store.  Demikian maturnuwun ??",Netral
Mantap dan semoga semakin mantap,Positif
"Pemko Palangka Raya menangani 606 aduan dan laporan warga yang masuk melalui SP4N LAPOR selama tahun 2023. Dari jumlah itu, 589 sudah tertangani dan 12 laporan sisanya sedang dalam proses.  Baca lebih lanjut https://t.co/k1ZA7I40Ld https://t.co/fN9vPf1rjn",Positif
"@OwnedByPras Slemanis, jalan tsb berstatus jalan provinsi. Laporan akan kami teruskan ke Provinsi DIY agar segera ditindaklanjuti.   Sdr juga dapat langsung menyampaikan laporan tsb melalui https://t.co/ViaO2tlMMy / aplikasi SP4N Lapor! yang dapat di download di Play Store dan App Store ??",Netral
Alhamdulillah laporan di verifikasi dan tindak lanjut cepat semoga sampai terealisasi,Positif
"Bimtek dan Konsolidasi Tim Pengelolaan SP4N-LAPOR Pemerintah Daerah Kabupaten Lebak   Lebak, - Sekretaris Daerah Kabupaten Lebak Budi Santoso meminta admin pengelola SP4N-LAPOR! di Kabupaten Lebak untuk aktif dalam menyelesaikan pengaduan yang masuk ke layanan pengaduan. https://t.co/TBZt4Y4N6e",Netral
@mooniyy @umbicrypto @0jenry1 Iya itu mbak. Sama. Lapor itu.  Sp4n lapor itu apps mobilenya,Netral
Saya kecewa karena kasus saya tidak ditindaklanjuti sama sekali.,Negatif
Sistem pelaporannya ribet dan terlalu banyak langkah.,Negatif
Hal ini dapat mempercepat proses perbaikan jalan atau jembatan. Sebelumnya terimakasih atas partisipasi Sobat BPJN Riau !   #sigapmembangunnegeri  #binamarga  #sp4nlapor  #jalankita  #bpjnriau,Netral
@LAPOR1708 SP4N-LAPOR! dibentuk untuk merealisasikan kebijakan ?o wrong door policy?yang menjamin hak masyarakat agar pengaduan dari manapun dan jenis apapun akan disalurkan kepada penyelenggara pelayanan publik yang berwenang menanganinya.,Positif
"SP4N-LAPOR! merupakan layanan penyampaian semua aspirasi dan pengaduan masyarakat yang terintegrasi secara nasional.  Pengaduan bisa dilakukan melalui berbagai kanal, website https://t.co/yI5eCIprSM, SMS 1708 (Tsel, Isat, 3), X @lapor1708, serta aplikasi mobile (Android dan iOS)",Positif
"@heniunique Halo kak, terima kasih telah menghubungi X Pemkab Tangerang.  Berkaitan dengan hal tersebut, kaka dapat menyampaikan laporan kaka melalui kanal SP4N-LAPOR! di website https://t.co/VBP6IxD7Z5 agar laporan kaka dapat segera ditindaklanjuti yaa kak??  -TehMin NS",Positif
"@Info_Demokrasi @PDI_Perjuangan @PKSejahtera Halo kak, terima kasih telah menghubungi X Pemkab Tangerang.  Berkaitan dengan hal tersebut, kaka dapat menyampaikan laporan kaka melalui kanal SP4N-LAPOR! di website https://t.co/VBP6IxD7Z5 agar laporan kaka dapat segera ditindaklanjuti yaa kak??  -TehMin NS",Positif
"@yozariam @KemnakerRI Langsung ke SP4N lapor kak cepet ko di tindak, sekalian siapin bukti kalo misalnya ada perjanjian kerja dll ??",Positif
"@Mas_Hario @kemenhub151 @DPR_RI @ListyoSigitP @ahriesonta Halo kak, terima kasih telah menghubungi X Pemkab Tangerang.  Berkaitan dengan hal tersebut, kaka dapat menyampaikan aspirasi kaka melalui kanal SP4N-LAPOR! di website https://t.co/VBP6IxD7Z5 agar laporan kaka dapat segera ditindaklanjuti yaa kak??  -TehMin NS",Positif
"@Zae_baaanget @Polrestangkab Halo kak, terima kasih telah menghubungi X Pemkab Tangerang.  Berkaitan dengan hal tersebut, kaka dapat menyampaikan laporan kaka melalui kanal SP4N-LAPOR! di website https://t.co/VBP6IxD7Z5 agar laporan kaka dapat segera ditindaklanjuti yaa kak??  -TehMin NS",Positif
"Selamat beraktivitas kembali, #TretanKom. Kali ini #Minkom informasikan persentase tindak lanjut laporan dan aduan yang masuk melalui SP4N-LAPOR di tahun 2023.  Seluruh laporan #TretanKom yang masuk melalui SP4N-LAPOR telah 100% ditindaklanjuti oleh dinas terkait. https://t.co/U3bVNtYk48",Positif
"Rabu, 12 April 2023 Kasi Intelijen beserta Jajaran mengikuti Sosialisasi Mengenai Pengelolaan Website Pelaksanaan Rencana Aksi Nasional serta Penggunaan Aplikasi SP4N LAPOR secara virtual. https://t.co/J83ZiynvDr",Netral
"Kadang terlihat hanya formalitas saja, bukan niat untuk menyelesaikan.",Negatif
Tujuan adanya kegiatan tersebut untuk saling berbagi informasi agar dapat dijadikan sebagai bahan rujukan sesuai dengan tema dikarenakan pada dasarnya pada setiap Dinas memiliki ketentuan yang berbeda-beda dalam pengelolaannya.  #KominfoDIY #JogjaIstimewa #SP4NLAPOR #ELapor https://t.co/MKrrAjDEJP,Netral
Aplikasi lapor eror diandroid,Negatif
"-dilaksanakannya kegiatan Studi Tiru Pengelolaan dan Penyebarluasan Informasi Terkhusus Pengelolaan Media, Pengelolaan SP4N-LAPOR! &amp  E-Lapor dan Pengelolaan PPID. Kegiatan tersebut terselenggara di Aula Kresna Diskominfo DIY. https://t.co/HpwANdALCF",Netral
